id,name,fake,nivel,path
P10031,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4783,440729:Las demas,4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440729:Las demas"
F4779,44072901 : Keruing  Ramin  Kapur  Teak  Jongkong  Merbau  Jelutong excepto lo comprendido en la fracción 4407.29.02  Kempas  Okumé  Obeche  Sipo  Acajou d Afrique  Makoré  Tiama  Mansonia  Ilomba  Dibétou  Limba o Azobé.,44072901,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440729:Las demas > 44072901 : Keruing  Ramin  Kapur  Teak  Jongkong  Merbau  Jelutong excepto lo comprendido en la fracción 4407.29.02  Kempas  Okumé  Obeche  Sipo  Acajou d Afrique  Makoré  Tiama  Mansonia  Ilomba  Dibétou  Limba o Azobé."
F4780,44072902 : Tablillas de madera de Jelutong con ancho que no exceda de 73 mm  y largo que no exceda de 185 mm  para la fabricación de lápices.,44072902,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440729:Las demas > 44072902 : Tablillas de madera de Jelutong con ancho que no exceda de 73 mm  y largo que no exceda de 185 mm  para la fabricación de lápices."
F4781,44072903 : De Cedrella odorata o Cedrella mexicana  aserradas  en hojas o desenrolladas.,44072903,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440729:Las demas > 44072903 : De Cedrella odorata o Cedrella mexicana  aserradas  en hojas o desenrolladas."
F4782,44072999 : Las demás.,44072999,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440729:Las demas > 44072999 : Las demás."
P10032,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4785,"440791:De encina, roble, alcornoque y demas belloteros (Quercus spp.)",4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440791:De encina, roble, alcornoque y demas belloteros (Quercus spp.)"
F4784,44079101 : De encina  roble  alcornoque y demás belloteros (Quercus spp.).,44079101,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440791:De encina, roble, alcornoque y demas belloteros (Quercus spp.) > 44079101 : De encina  roble  alcornoque y demás belloteros (Quercus spp.)."
P10033,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4788,440792:De haya (Fagus spp.),4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440792:De haya (Fagus spp.)"
F4786,44079201 : Cuando ninguno de sus lados exceda de 18 cm y longitud igual o superior a 18 cm  sin exceder de 1 m.,44079201,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440792:De haya (Fagus spp.) > 44079201 : Cuando ninguno de sus lados exceda de 18 cm y longitud igual o superior a 18 cm  sin exceder de 1 m."
F4787,44079299 : Los demás.,44079299,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440792:De haya (Fagus spp.) > 44079299 : Los demás."
P10034,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4790,440793:De arce (acer spp.),4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440793:De arce (acer spp.)"
F4789,44079301 : De arce (Acer spp.).,44079301,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440793:De arce (acer spp.) > 44079301 : De arce (Acer spp.)."
P10035,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4792,440794:De cerezo (Prunus spp.),4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440794:De cerezo (Prunus spp.)"
F4791,44079401 : De cerezo (Prunus spp.).,44079401,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440794:De cerezo (Prunus spp.) > 44079401 : De cerezo (Prunus spp.)."
P10036,"4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm"
SP4796,440795:De fresno (Fraxinus spp.),4407,4,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440795:De fresno (Fraxinus spp.)"
F4793,44079501 : En tablas  tablones o vigas  excepto lo comprendido en la fracción 4407.95.02.,44079501,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440795:De fresno (Fraxinus spp.) > 44079501 : En tablas  tablones o vigas  excepto lo comprendido en la fracción 4407.95.02."
F4794,44079502 : Cuando ninguno de sus lados exceda de 18 cm y longitud igual o superior a 48 cm  sin exceder de 1 m.,44079502,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440795:De fresno (Fraxinus spp.) > 44079502 : Cuando ninguno de sus lados exceda de 18 cm y longitud igual o superior a 48 cm  sin exceder de 1 m."
F4795,44079599 : Las demás.,44079599,5,"44:Madera, carbon vegetal y manufacturas de mader > 4407:Madera aserrada o desbastada longitudinalmente, cortada o desenrollada, incluso cepillada, lijada o unida por los extremos, de espesor superior a 6 mm > 440795:De fresno (Fraxinus spp.) > 44079599 : Las demás."
P11731,"44:Madera, carbon vegetal y manufacturas de mader",44,2,"44:Madera, carbon vegetal y manufacturas de mader"
P10037,"4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm"
SP4799,440810:De coniferas,4408,4,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440810:De coniferas"
F4797,44081001 : De coníferas  excepto lo comprendido en la fracción 4408.10.02.,44081001,5,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440810:De coniferas > 44081001 : De coníferas  excepto lo comprendido en la fracción 4408.10.02."
F4798,44081002 : De coníferas para la fabricación de lápices.,44081002,5,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440810:De coniferas > 44081002 : De coníferas para la fabricación de lápices."
P10038,"4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm"
SP4801,"440831:Dark Red Meranti, Light Red Meranti y Meranti Bakau",4408,4,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440831:Dark Red Meranti, Light Red Meranti y Meranti Bakau"
F4800,44083101 : Dark Red Meranti  Light Red Meranti y Meranti Bakau.,44083101,5,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440831:Dark Red Meranti, Light Red Meranti y Meranti Bakau > 44083101 : Dark Red Meranti  Light Red Meranti y Meranti Bakau."
P10039,"4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm",44,3,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm"
SP4804,440839:Las demas,4408,4,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440839:Las demas"
F4802,44083901 : Tablillas de madera de jelutong con ancho que no exceda de 73 mm  y largo que no exceda de 185 mm  para la fabricación de lápices.,44083901,5,"44:Madera, carbon vegetal y manufacturas de mader > 4408:Hojas para chapado (incluidas las obtenidas por cortado de madera estratificada), para contrachapado o para maderas estratificadas similares y demas maderas, aserradas longitudinalmente, cortadas o desenrolladas, incluso cepilladas, lijadas, unidas longitudinalmente o por los extremos, de espesor inferior o igual a 6 mm > 440839:Las demas > 44083901 : Tablillas de madera de jelutong con ancho que no exceda de 73 mm  y largo que no exceda de 185 mm  para la fabricación de lápices."
